Lambda,Stable_Stage_Distribution_1,Stable_Stage_Distribution_2,Stable_Stage_Distribution_3,Reproductive_Values_1,Reproductive_Values_2,Reproductive_Values_3,Sensitivity_1,Sensitivity_2,Sensitivity_3,Sensitivity_4,Elasticity_1,Elasticity_2,Elasticity_3,Elasticity_4,Generation_Time,Damping_Ratio
1.14897131820502,0.999899078595507,7.2809798339073e-05,2.81116061540845e-05,5.75100938027695e-06,0.23996357499617,0.970781892415584,4750.11117442665,0.4660054628174,0.642524341331577,6.72233592666486e-07,0.113842002570274,0.343892916849072,0.530880880323627,0.113842008421017,8.7841040865625,2.00726645483
1.06616055204898,0.999860784680706,0.00011108431424091,2.81310050529598e-05,3.43599542999867e-06,0.1330354083766,0.991111285429777,2885.73559288744,0.943935920115445,0.671858794223996,4.08388000587464e-07,0.0745318440431818,0.750691180789014,0.598235365746107,0.0745318478736363,13.4170838362812,1.51897985783293
1.04624176637073,0.999846803579455,0.000125060395305227,2.81360252395945e-05,2.85873592192362e-06,0.108617087212382,0.994083662654872,1744.04853001507,0.622512869866427,0.490440797927348,2.46817272923907e-07,0.0459023005522451,0.504495958811122,0.445011489614832,0.0459023607406535,15.5377631258559,1.43423218309187
1.12731328516646,0.999889319950634,7.72323639561513e-05,3.34476854092819e-05,5.16214418908438e-06,0.21133275573719,0.977414173380905,3900.45681072383,0.400558623973807,0.705273976822451,5.51990890030032e-07,0.0952749628897649,0.301274845115802,0.593922695705456,0.0952749677862826,10.4959369142659,2.49047455061319
1.05773922669314,0.999853627156332,0.000114990559389295,3.13822842792582e-05,3.19263781194703e-06,0.122636662680375,0.992451635575471,2531.37186028686,0.836212459842729,0.709056535471162,3.58238604851364e-07,0.0658999791792596,0.670315766010831,0.636383543655474,0.0658999825660921,15.1745116228312,1.57583177221247
1.04178716648563,0.999841834190587,0.000127257174675749,3.09086347375789e-05,2.72890494123242e-06,0.103242727855952,0.994656191423657,1625.99222514593,0.58086856875312,0.526709871297057,2.30110322611797e-07,0.0429781187474737,0.472759521515108,0.479964527649319,0.0429782396868836,16.3018665001216,1.4785748662905
1.13239468402809,0.999891790463331,7.61471877799472e-05,3.20623488889787e-05,5.06992150752836e-06,0.208492826749195,0.978023896010944,3985.79880153229,0.405389643813748,0.599537087285067,5.6406842111859e-07,0.0969226969754602,0.303540215739473,0.502614390309607,0.0969226969754597,10.3175007630379,2.59790257750003
1.06103999377406,0.999856531823832,0.000113427206056336,3.00409701110138e-05,3.14006421763782e-06,0.120993584743459,0.992653289140306,2591.39374666059,0.853057205591784,0.638770591707814,3.6673285631314e-07,0.0672526795115001,0.681691395321829,0.571517912196314,0.0672526795114996,14.869296023053,1.59345521192764
1.04389515694054,0.999844235360985,0.000126209450025999,2.95551889890287e-05,2.66412472016363e-06,0.100995842185076,0.994886847764222,1645.46831252036,0.587826198452251,0.479138776345594,2.32866106500839e-07,0.0434050819596929,0.477456121385172,0.435733673620787,0.0434051163395286,16.8240583849449,1.48748173344617
