Lambda,Stable_Stage_Distribution_1,Stable_Stage_Distribution_2,Stable_Stage_Distribution_3,Stable_Stage_Distribution_4,Reproductive_Values_1,Reproductive_Values_2,Reproductive_Values_3,Reproductive_Values_4,Sensitivity_1,Sensitivity_2,Sensitivity_3,Sensitivity_4,Sensitivity_5,Elasticity_1,Elasticity_2,Elasticity_3,Elasticity_4,Elasticity_5,Generation_Time,Damping_Ratio
0.91395848730093,0.257016704029553,0.398009365436385,0.153861256398725,0.191112674135337,0.0689181689399893,0.165758803768269,0.365032637444247,0.913523660648025,0.135489082020478,0.245848809351255,0.221962879899629,0.597356867133127,0.0217239878345072,0.0563328114823112,0.209814859163116,0.177286938715607,0.542482187768388,0.0563328114823117,17.7516437345577,1.47134822836493
0.865730884737651,0.185048255201913,0.530265571358584,0.146861115486693,0.13782505795281,0.0313447644058783,0.0714108700552477,0.202005517048686,0.976274430917959,0.0635650087312263,0.281171857525302,0.279415779925601,0.668142850257687,0.0101918579400279,0.0279009375126842,0.253328202488925,0.235608458634926,0.640566919224479,0.0279009375126844,35.8410895528288,1.23628312903417
0.884890875722771,0.216458862818982,0.45995823599769,0.162471968866465,0.161110932316864,0.0471824382585042,0.109871866077115,0.265737167224246,0.956601143904997,0.0773888616244178,0.263915862727701,0.281348492252741,0.526376377823145,0.0124083340352061,0.0332332135228073,0.232632495797255,0.232101386712508,0.493724599924663,0.0332331957196625,25.266016952988,1.31979041596014
0.909220724092664,0.248961534309483,0.393125534951982,0.15451295216558,0.203399978572955,0.0658277938075152,0.157505248292347,0.340159858073273,0.924743245056904,0.122939474776814,0.226289852215016,0.205238338389587,0.631920966050081,0.0197118145211768,0.0513813633777533,0.194128972262321,0.164782855311522,0.576861468203965,0.0513813633777532,19.4623095663704,1.4300205694819
0.864720382394673,0.182845520364615,0.527976767676793,0.147105433462531,0.14207227849606,0.0305086762639383,0.0694249321192311,0.19489123962492,0.97788895289308,0.0604957354865972,0.268530732542051,0.26688123484604,0.68287304396664,0.0096997381792857,0.0265847549715957,0.242221619435821,0.225302080769837,0.655454223159066,0.0265847549715959,37.615543234024,1.23135127574037
0.883030193134264,0.212716466753481,0.455353984146202,0.163147603395237,0.16878194570508,0.0457639376100939,0.106344575437963,0.253443990202033,0.96039712469364,0.0734172637775496,0.250371695604005,0.267520442006163,0.551297767519632,0.0117715379191882,0.0315941181313909,0.221158827964822,0.221158828070565,0.518189695662785,0.0315941007288231,26.8733998568105,1.30815442261636
0.915940489844478,0.260304980082494,0.399871721719323,0.153525539981495,0.186297758216688,0.0623533632933086,0.150294658206115,0.333650948209748,0.928547585511618,0.130173955264888,0.234819939351349,0.213853062199314,0.575585537040497,0.020871773417999,0.0540058044699568,0.199968835011488,0.170439823478059,0.52157973257054,0.054005804469957,18.5165281734909,1.44017924049055
0.868043788459311,0.189961939743624,0.535014568828416,0.146178920527714,0.128844570900246,0.0290975068434848,0.0664681844082611,0.191303160793118,0.97884545063433,0.0646937434215824,0.283931444596545,0.283242441463181,0.646192808229234,0.0103728364979753,0.0283207170272305,0.25513289736038,0.238198792523027,0.617872091202003,0.0283207170272306,35.3098404619661,1.23788258073274
0.887007938866742,0.220616492348423,0.464891431118878,0.161586481785094,0.152905594747605,0.0428988639513915,0.100135876034865,0.246274831579286,0.963058254278008,0.0763834783830456,0.260487248029738,0.278328840470467,0.509152273899883,0.0122471329476322,0.0327231815113641,0.22906227166668,0.229062271757148,0.476429092480074,0.0327231626843973,25.6829173302719,1.31380157403645
