Lambda,Stable_Stage_Distribution_1,Stable_Stage_Distribution_2,Stable_Stage_Distribution_3,Stable_Stage_Distribution_4,Stable_Stage_Distribution_5,Reproductive_Values_1,Reproductive_Values_2,Reproductive_Values_3,Reproductive_Values_4,Reproductive_Values_5,Sensitivity_1,Sensitivity_2,Sensitivity_3,Sensitivity_4,Sensitivity_5,Elasticity_1,Elasticity_2,Elasticity_3,Elasticity_4,Elasticity_5,Generation_Time,Damping_Ratio
0.871534913192779,0.24132060821317,0.149521409254534,0.410495062068326,0.109920584881399,0.0887423355825712,0.619596520834447,1,2.29351292945469,6.77179776098414,35.3544438039888,0.0669481127712015,0.290483493501838,0.290857317760674,0.61250357855363,0.0107342922985264,0.0291902050829596,0.259974811681831,0.243622875861,0.583313373341663,0.0291901934878429,34.2580668771984,1.2382017856176
0.865730884737651,0,0.185048255201913,0.530265571358583,0.146861115486694,0.13782505795281,0,1,2.27823917036222,6.44463344605012,31.1463317534096,0.0635650086841421,0.28117185903012,0.279415781016077,0.668142854492325,0.0101918547566362,0.0279009374920172,0.253328203844725,0.235608459554435,0.640566923284343,0.0279009287979227,35.8410895528286,1.23628312903417
0.884890875722771,0,0.216458862818982,0.45995823599769,0.162471968866465,0.161110932316864,0,1,2.32866019927047,5.6321202767928,20.274516943443,0.0773888616244178,0.263915862727701,0.281348492252741,0.526376377823145,0.0124083340352061,0.0332332135228073,0.232632495797255,0.232101386712508,0.493724599924663,0.0332331957196625,25.266016952988,1.31979041596014
0.884890875722772,0,0.216458862818981,0.45995823599769,0.162471968866465,0.161110932316864,0,1,3.29423830501972,9.32599050965043,20.2745169434428,0.077388861791533,0.263915862007023,0.28134849135088,0.526376379903823,0.0124083407091908,0.0332332135945718,0.232632495162002,0.232101385968509,0.493724601876274,0.0332332135945714,30.0903792272244,1.11694735461761
1.02391081790453,0.426522392363687,0.224943508603371,0.193127678032719,0.0823761715654905,0.0730302494347323,0.527389681364173,1,2.69450215238034,6.00225347531603,16.2641276471254,0.228506685586228,0.328943287030844,0.352000687012014,0.44779626834728,0.0145204903967399,0.0848047886635993,0.250584093260339,0.250959846331783,0.362991479559597,0.0848047808989952,11.7917869192535,1.41060508566421
1.03460661717954,0,0.402977290454898,0.337816897040535,0.140857285414497,0.11834852709007,0,1,2.72264899257773,6.21151745762407,13.7240988660694,0.287073482522282,0.410642340060478,0.432113812846069,0.503551541848144,0.0182421263310306,0.105439035037157,0.309587257541763,0.304891809253614,0.403967820033218,0.105439027402463,9.4841535471322,1.8907884454499
1.03001062967771,0,0.398750765271829,0.342875723671993,0.141252665884719,0.117120845171459,0,1,2.71055428862556,6.24165014173248,14.0394610393895,0.243674626395982,0.356139839466616,0.374214401569054,0.437710353901066,0.015484339342191,0.0898984489698387,0.269695347581879,0.265217178613861,0.352714412133359,0.0898984404610229,9.66542920772506,1.86821406735816
1.03001062967771,0,0.39875076527183,0.342875723671992,0.141252665884719,0.117120845171459,0,1,3.4888801196082,8.46888296460042,14.0394610393894,0.243674626945983,0.35613983938259,0.374214401482632,0.437710354310395,0.0154843408427214,0.0898984491727497,0.269695347518249,0.265217178552611,0.352714412463203,0.0898984491727498,11.1236624124448,1.20235536571551
